index,age,birth_country_code,birth_country_name,birth_date,birth_day,contract_expires,current_team_color,current_team_logo,current_team_name,domestic_competition_name,foot,full_name,goals,goals_tagged,height,id,image,market_value,minutes_on_field,name,on_loan,passport_country_codes,passport_country_names,positions,primary_position,primary_position_percent,secondary_position,secondary_position_percent,third_position,third_position_percent,total_matches,weight,xg_shot
28,22,MEX,Mexico,1997-06-12,1997-06-12,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,left,Francisco Sebastián Córdova Reyes,3,3,172,449340,https://cdn5.wyscout.com/photos/players/public/g449340_100x130.png,600000,907,S. Córdova,False,['MEX'],['Mexico'],"['LW', 'RAMF', 'LCMF']",LW,24,RAMF,14,LCMF,12,20,62,1.36
29,24,MEX,Mexico,1995-06-14,1995-06-14,2019-12-31,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,right,Aldo Misael Arellano Miranda,0,0,174,475861,https://cdn5.wyscout.com/photos/players/public/g475861_100x130.png,600000,188,A. Arellano,False,['MEX'],['Mexico'],"['DMF', 'RCMF']",DMF,65,RCMF,34,,0,3,64,0.05
0,24,MEX,Mexico,1995-06-14,1995-06-14,2019-12-31,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,right,Aldo Misael Arellano Miranda,0,0,174,475861,https://cdn5.wyscout.com/photos/players/public/g475861_100x130.png,600000,188,A. Arellano,False,['MEX'],['Mexico'],"['DMF', 'RCMF']",DMF,65,RCMF,34,,0,3,64,0.05
1,22,MEX,Mexico,1996-10-17,1996-10-17,2022-06-30,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Edgar Zaldivar Valverde,0,0,175,438406,https://cdn5.wyscout.com/photos/players/public/g438406_100x130.png,600000,1261,E. Zaldivar,False,['MEX'],['Mexico'],"['RB', 'DMF']",RB,55,DMF,26,,0,16,73,0.05
2,30,MEX,Mexico,1988-09-18,1988-09-18,2020-05-31,000000,https://cdn5.wyscout.com/photos/team/public/g5109_120x120.png,Tampico Madero,Ascenso MX,left,Diego Rafael Jiménez Hernández,1,1,176,65405,https://cdn5.wyscout.com/photos/players/public/35644_100x130.png,600000,197,D. Jiménez,False,['MEX'],['Mexico'],"['CF', 'AMF']",CF,75,AMF,24,,0,9,74,0.59
3,27,MEX,Mexico,1991-08-22,1991-08-22,,000000,https://cdn5.wyscout.com/photos/team/public/g23677_120x120.png,Loros Universidad,Ascenso MX,right,Luis Ernesto Olascoaga Reyes,0,0,163,121286,https://cdn5.wyscout.com/photos/players/public/51895_100x130.png,600000,592,L. Olascoaga,False,['MEX'],['Mexico'],['RB'],RB,96,,0,,0,10,55,0.07
4,24,CHL,Chile,1995-03-22,1995-03-22,,008040,https://cdn5.wyscout.com/photos/team/public/919_120x120.png,Audax Italiano,Primera División,right,Joe Axel Abrigo Navarro,1,1,169,228985,https://cdn5.wyscout.com/photos/players/public/33784_100x130.png,600000,538,J. Abrigo,False,['CHL'],['Chile'],"['CF', 'AMF']",CF,52,AMF,27,,0,15,58,0.39
5,23,MEX,Mexico,1996-05-09,1996-05-09,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,left,Mauro Alberto Laínez Leyva,4,4,171,393434,https://cdn5.wyscout.com/photos/players/public/g393434_100x130.png,600000,1415,M. Laínez,False,['MEX'],['Mexico'],"['LW', 'LWF']",LW,69,LWF,11,,0,26,66,0.87
6,31,ARG,Argentina,1987-10-15,1987-10-15,2019-12-31,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,left,Ariel Gerardo Nahuelpán Osten,5,5,190,52285,https://cdn5.wyscout.com/photos/players/public/23734_100x130.png,600000,1400,A. Nahuelpán,False,['ARG'],['Argentina'],['CF'],CF,100,,0,,0,17,87,3.41
7,33,URY,Uruguay,1986-04-08,1986-04-08,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,left,Washington Fernando Camacho Martínez,2,2,177,57145,https://cdn5.wyscout.com/photos/players/public/23943_100x130.png,600000,173,W. Camacho,False,['URY'],['Uruguay'],"['LW', 'LCMF3']",LW,87,LCMF3,12,,0,2,70,1.21
8,26,MEX,Mexico,1992-12-31,1992-12-31,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,right,Luis Manuel García Palomera,0,0,183,257153,https://cdn5.wyscout.com/photos/players/public/g257153_100x130.png,600000,583,L. García,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,7,84,0.0
9,28,ARG,Argentina,1990-10-16,1990-10-16,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,left,Gabriel Alejandro Hachen,0,0,165,220639,https://cdn5.wyscout.com/photos/players/public/g220639_100x130.png,600000,58,G. Hachen,False,['ARG'],['Argentina'],"['CF', 'LW']",CF,53,LW,46,,0,2,65,0.27
10,28,BRA,Brazil,1991-04-10,1991-04-10,2020-05-31,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Elson José Dias Júnior,0,0,190,283160,https://cdn5.wyscout.com/photos/players/public/g283160_100x130.png,600000,190,Elsinho,False,['BRA'],['Brazil'],"['LCMF', 'RCMF']",LCMF,76,RCMF,23,,0,2,76,0.07
11,23,MEX,Mexico,1996-01-25,1996-01-25,,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,Ulises Rivas Gilio,0,0,177,289463,https://cdn5.wyscout.com/photos/players/public/g289463_100x130.png,600000,826,U. Rivas,False,['MEX'],['Mexico'],"['RCMF', 'LCMF']",RCMF,55,LCMF,37,,0,13,72,0.25
12,21,ARG,Argentina,1997-12-01,1997-12-01,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,left,Maximiliano Salas,0,0,173,432685,https://cdn5.wyscout.com/photos/players/public/g432685_100x130.png,550000,111,M. Salas,False,['ARG'],['Argentina'],"['CF', 'RW']",CF,73,RW,26,,0,2,83,0.77
13,22,MEX,Mexico,1997-01-09,1997-01-09,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Miguel Ángel Tapias Dávila,1,1,179,435617,https://cdn5.wyscout.com/photos/players/public/g435617_100x130.png,500000,928,M. Tapias,False,['MEX'],['Mexico'],"['CB', 'LCB', 'LB']",CB,37,LCB,29,LB,28,12,71,0.78
14,24,MEX,Mexico,1994-08-09,1994-08-09,,000000,https://cdn5.wyscout.com/photos/team/public/925_120x120.png,Tigres UANL,Liga MX,left,Jorge Jonathan Espericueta Escamilla,1,1,178,193397,https://cdn5.wyscout.com/photos/players/public/70512_100x130.png,500000,365,J. Espericueta,False,['MEX'],['Mexico'],"['RCMF3', 'RCMF', 'RDMF']",RCMF3,32,RCMF,25,RDMF,16,8,77,0.13
15,23,USA,USA,1996-03-01,1996-03-01,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Rubio Rubin,0,0,185,289555,https://cdn5.wyscout.com/photos/players/public/g289555_100x130.png,500000,155,R. Rubin,False,['USA'],['USA'],"['LW', 'RW', 'RAMF']",LW,66,RW,15,RAMF,11,6,80,0.2
16,24,MEX,Mexico,1995-01-13,1995-01-13,,000000,https://cdn5.wyscout.com/photos/team/public/4433_120x120.png,Celaya,Ascenso MX,right,Diego Andrés Cruz Esparza,0,0,169,402273,https://cdn5.wyscout.com/photos/players/public/g402273_100x130.png,500000,655,D. Cruz,False,['MEX'],['Mexico'],"['LB', 'RB5', 'LWB']",LB,37,RB5,23,LWB,17,8,58,0.36
17,22,MEX,Mexico,1997-03-03,1997-03-03,,000000,https://cdn5.wyscout.com/photos/team/public/g5109_120x120.png,Tampico Madero,Ascenso MX,,Ronaldo De Jesús Prieto Ramírez,0,0,170,-88411,https://cdn5.wyscout.com/photos/players/public/g-88411_100x130.png,500000,665,R. Prieto,True,['MEX'],['Mexico'],"['AMF', 'LW']",AMF,39,LW,32,,0,14,61,1.38
18,18,MEX,Mexico,2001-05-23,2001-05-23,,000000,https://cdn5.wyscout.com/photos/team/public/g26261_120x120.png,Atlas U20,U20 League,,Jonathan Ozziel Herrera Morales,0,0,179,-87407,https://cdn5.wyscout.com/photos/players/public/g-87407_100x130.png,500000,40,J. Herrera,False,['MEX'],['Mexico'],"['LWF', 'RW']",LWF,56,RW,43,,0,2,63,0.02
19,22,CHL,Chile,1996-09-15,1996-09-15,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,right,Bryan Andrés Carvallo Utreras,0,0,165,290622,https://cdn5.wyscout.com/photos/players/public/76853_100x130.png,500000,43,B. Carvallo,False,['CHL'],['Chile'],"['LW', 'RW']",LW,51,RW,48,,0,2,61,0.0
20,31,ECU,Ecuador,1988-07-28,1988-07-28,,000000,https://cdn5.wyscout.com/photos/team/public/3253_120x120.png,Dorados,Ascenso MX,right,Vinicio César Angulo Pata,2,2,185,97541,https://cdn5.wyscout.com/photos/players/public/35245_100x130.png,500000,504,V. Angulo,False,['ECU'],['Ecuador'],['CF'],CF,90,,0,,0,11,76,1.79
21,25,BRA,Brazil,1994-07-26,1994-07-26,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Lucas Da Silva Xavier,0,0,173,334497,https://cdn5.wyscout.com/photos/players/public/g334497_100x130.png,500000,96,Lucas Xavier,False,['BRA'],['Brazil'],['LW'],LW,100,,0,,0,1,75,0.17
22,22,MEX,Mexico,1997-05-12,1997-05-12,,FF0000,https://cdn5.wyscout.com/photos/team/public/g28451_120x120.png,Mineros de Zacatecas,Ascenso MX,right,Héctor Alejandro Mascorro López,0,0,169,394158,https://cdn5.wyscout.com/photos/players/public/g394158_100x130.png,500000,228,H. Mascorro,False,['MEX'],['Mexico'],"['RW', 'LW', 'RAMF']",RW,34,LW,30,RAMF,21,7,68,0.06
23,20,COL,Colombia,1998-11-05,1998-11-05,,FF0000,https://cdn5.wyscout.com/photos/team/public/g28451_120x120.png,Mineros de Zacatecas,Ascenso MX,right,Juan José Calero Sierra,0,0,184,394625,https://cdn5.wyscout.com/photos/players/public/g394625_100x130.png,500000,375,J. Calero,False,"['COL', 'MEX']","['Colombia', 'Mexico']","['RAMF', 'AMF', 'CF']",RAMF,33,AMF,22,CF,22,10,79,0.42
24,34,ARG,Argentina,1985-03-25,1985-03-25,2021-06-30,0000FF,https://cdn5.wyscout.com/photos/team/public/106_120x120.png,San Lorenzo,Superliga,right,Nicolás Gastón Navarro,0,0,191,13775,https://cdn5.wyscout.com/photos/players/public/128_100x130.png,500000,662,N. Navarro,False,['ARG'],['Argentina'],['GK'],GK,100,,0,,0,7,87,0.0
25,20,MEX,Mexico,1999-06-18,1999-06-18,,000000,https://cdn5.wyscout.com/photos/team/public/g36646_120x120.png,Necaxa U20,U20 League,,José Fernando Plascencia Castro,0,0,173,-71485,https://cdn5.wyscout.com/photos/players/public/g-71485_100x130.png,500000,291,J. Plascencia,False,['MEX'],['Mexico'],"['RCMF', 'LCMF', 'DMF']",RCMF,50,LCMF,31,DMF,12,4,75,0.05
26,35,ARG,Argentina,1984-01-19,1984-01-19,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Nicolás Martín Pareja,0,0,181,4589,https://cdn5.wyscout.com/photos/players/public/7883_100x130.png,500000,164,N. Pareja,False,"['ARG', 'ITA']","['Argentina', 'Italy']",['RCB'],RCB,100,,0,,0,3,74,0.0
27,25,USA,USA,1994-03-22,1994-03-22,,000000,https://cdn5.wyscout.com/photos/team/public/g-8083_120x120.png,Los Angeles FC,MLS,right,Alejandro Eugenio Guido Pérez,0,0,180,172786,https://cdn5.wyscout.com/photos/players/public/70603_100x130.png,500000,29,A. Guido,False,"['USA', 'MEX']","['USA', 'Mexico']","['AMF', 'LCMF', 'LCMF3']",AMF,49,LCMF,38,LCMF3,12,2,74,0.0
28,27,MEX,Mexico,1992-01-07,1992-01-07,,000000,https://cdn5.wyscout.com/photos/team/public/g23674_120x120.png,Club Atlético Zacatepec,Ascenso MX,right,Juan Miguel Basulto Medina,0,0,185,102614,https://cdn5.wyscout.com/photos/players/public/g102614_100x130.png,500000,1017,J. Basulto,False,['MEX'],['Mexico'],"['RCB3', 'LCB', 'LCMF']",RCB3,30,LCB,18,LCMF,13,13,71,0.88
29,22,MEX,Mexico,1997-01-08,1997-01-08,2022-12-31,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Ronaldo Cisneros Morell,2,2,181,360963,https://cdn5.wyscout.com/photos/players/public/g360963_100x130.png,500000,382,R. Cisneros,False,['MEX'],['Mexico'],"['LW', 'CF']",LW,75,CF,18,,0,11,70,1.87
0,25,USA,USA,1994-03-22,1994-03-22,,000000,https://cdn5.wyscout.com/photos/team/public/g-8083_120x120.png,Los Angeles FC,MLS,right,Alejandro Eugenio Guido Pérez,0,0,180,172786,https://cdn5.wyscout.com/photos/players/public/70603_100x130.png,500000,29,A. Guido,False,"['USA', 'MEX']","['USA', 'Mexico']","['AMF', 'LCMF', 'LCMF3']",AMF,49,LCMF,38,LCMF3,12,2,74,0.0
1,30,MEX,Mexico,1988-10-12,1988-10-12,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Óscar Francisco Jiménez Fabela,0,0,182,71879,https://cdn5.wyscout.com/photos/players/public/g71879_100x130.png,500000,0,Ó. Jiménez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,80,0.0
2,27,MEX,Mexico,1991-11-04,1991-11-04,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,left,Édson Ulises Rivera Vargas,1,1,181,181342,https://cdn5.wyscout.com/photos/players/public/56224_100x130.png,500000,96,É. Rivera,False,['MEX'],['Mexico'],"['LDMF', 'LCMF', 'AMF']",LDMF,46,LCMF,35,AMF,17,2,72,0.24
3,19,MEX,Mexico,2000-07-05,2000-07-05,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Ían Jairo Misael Torres Ramírez,2,2,168,447959,https://cdn5.wyscout.com/photos/players/public/g447959_100x130.png,500000,1258,J. Torres,False,['MEX'],['Mexico'],"['RW', 'LW', 'RB']",RW,25,LW,18,RB,12,20,71,1.69
4,21,COL,Colombia,1998-01-01,1998-01-01,,,,,,right,Edwin Steven Cetré Angulo,0,0,170,398782,https://cdn5.wyscout.com/photos/players/public/g398782_100x130.png,500000,63,E. Cetré,False,['COL'],['Colombia'],"['LW', 'CF']",LW,49,CF,43,,0,4,74,0.09
5,19,MEX,Mexico,1999-09-27,1999-09-27,,,,,,,José De Jesús Padilla Ángeles,0,0,176,491830,https://cdn5.wyscout.com/photos/players/public/g491830_100x130.png,500000,59,J. Padilla,False,['MEX'],['Mexico'],['LCMF3'],LCMF3,92,,0,,0,2,63,0.0
6,31,MEX,Mexico,1988-08-01,1988-08-01,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,right,Lampros Kontogiannis Gómez,0,0,182,41895,https://cdn5.wyscout.com/photos/players/public/24241_100x130.png,500000,1120,L. Kontogiannis,False,"['MEX', 'GRC']","['Mexico', 'Greece']","['RCB', 'RCB3']",RCB,68,RCB3,28,,0,12,80,0.09
7,29,PER,Peru,1990-05-06,1990-05-06,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,left,Iván Diego Santillán Atoche,1,1,177,76416,https://cdn5.wyscout.com/photos/players/public/35224_100x130.png,500000,280,I. Santillán,False,['PER'],['Peru'],"['LB', 'LW']",LB,48,LW,36,,0,4,70,0.39
8,21,MEX,Mexico,1997-08-15,1997-08-15,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,left,Adrián Mora Barraza,2,2,190,-49623,https://cdn5.wyscout.com/photos/players/public/g-49623_100x130.png,500000,1429,A. Mora,False,['MEX'],['Mexico'],"['LCB', 'LCB3']",LCB,61,LCB3,35,,0,18,81,1.0
9,33,MEX,Mexico,1986-01-14,1986-01-14,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,right,Richard Ruíz Toledo,0,0,176,41727,https://cdn5.wyscout.com/photos/players/public/70895_100x130.png,500000,697,R. Ruíz,True,['MEX'],['Mexico'],"['LWB', 'LB', 'LB5']",LWB,39,LB,21,LB5,21,10,65,0.36
10,28,MEX,Mexico,1990-09-25,1990-09-25,,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,right,Guillermo Allison Revuelta,0,0,191,120868,https://cdn5.wyscout.com/photos/players/public/55746_100x130.png,500000,93,G. Allison,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,1,90,0.0
11,21,MEX,Mexico,1998-02-02,1998-02-02,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,right,Luis Donaldo Hernández González,0,0,182,433951,https://cdn5.wyscout.com/photos/players/public/g433951_100x130.png,500000,779,Luis Hernández,False,['MEX'],['Mexico'],"['RCB', 'RB', 'LCB']",RCB,72,RB,12,LCB,11,10,75,0.0
12,27,URY,Uruguay,1992-03-18,1992-03-18,,000000,https://cdn5.wyscout.com/photos/team/public/2667_120x120.png,Melbourne City,A-League,right,Marcelo Javier Cabrera Rivero,0,0,168,91737,https://cdn5.wyscout.com/photos/players/public/52572_100x130.png,500000,76,J. Cabrera,False,['URY'],['Uruguay'],"['RW', 'RAMF']",RW,64,RAMF,18,,0,5,65,0.02
13,37,MEX,Mexico,1981-10-20,1981-10-20,,,,,,left,Francisco Javier Rodríguez Pinedo,1,1,191,420,https://cdn5.wyscout.com/photos/players/public/7335_100x130.png,500000,3115,F. Rodríguez,False,['MEX'],['Mexico'],"['LCB', 'RCB']",LCB,83,RCB,16,,0,33,90,1.13
14,32,MEX,Mexico,1987-04-29,1987-04-29,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,right,Luis Antonio Martínez Jiménez,0,0,173,14542,https://cdn5.wyscout.com/photos/players/public/14859_100x130.png,500000,618,L. Martínez,False,['MEX'],['Mexico'],"['RDMF', 'RCMF', 'LDMF']",RDMF,34,RCMF,29,LDMF,24,11,85,0.0
15,34,MEX,Mexico,1984-10-18,1984-10-18,,,,,,left,José Arturo Rivas Mortera,0,0,187,14557,https://cdn5.wyscout.com/photos/players/public/24435_100x130.png,500000,1135,J. Rivas,False,['MEX'],['Mexico'],['LCB'],LCB,100,,0,,0,12,78,0.5
16,37,MEX,Mexico,1982-04-10,1982-04-10,,000000,https://cdn5.wyscout.com/photos/team/public/g23698_120x120.png,UAEM Potros,Ascenso MX,right,Carlos Esquivel Silva,0,0,172,14667,https://cdn5.wyscout.com/photos/players/public/24475_100x130.png,500000,519,C. Esquivel,False,['MEX'],['Mexico'],"['RW', 'RAMF']",RW,37,RAMF,15,,0,14,68,0.3
17,30,MEX,Mexico,1988-08-22,1988-08-22,,FF0000,https://cdn5.wyscout.com/photos/team/public/3254_120x120.png,Correcaminos UAT,Ascenso MX,right,Omar Alejandro Tejeda López,0,0,174,42100,https://cdn5.wyscout.com/photos/players/public/56178_100x130.png,500000,290,O. Tejeda,False,['MEX'],['Mexico'],"['RW', 'LAMF', 'RAMF']",RW,55,LAMF,20,RAMF,18,5,78,0.71
18,32,ARG,Argentina,1987-07-03,1987-07-03,,008000,https://cdn5.wyscout.com/photos/team/public/1094_120x120.png,Ferro Carril Oeste,Prim B Nacional,right,Guido Leonardo Milán,0,0,194,51327,https://cdn5.wyscout.com/photos/players/public/56673_100x130.png,500000,46,G. Milán,False,['ARG'],['Argentina'],['RCB'],RCB,100,,0,,0,1,93,0.0
19,32,ARG,Argentina,1986-11-21,1986-11-21,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,right,Gastón Adrián Lezcano,4,4,168,199630,https://cdn5.wyscout.com/photos/players/public/73678_100x130.png,500000,1399,G. Lezcano,False,['ARG'],['Argentina'],"['RW', 'LW', 'CF']",RW,31,LW,22,CF,15,21,67,2.19
20,27,MEX,Mexico,1991-12-21,1991-12-21,2020-05-31,0000FF,https://cdn5.wyscout.com/photos/team/public/g24936_120x120.png,Atlético de San Luis,Liga MX,right,Juan David Castro Ruiz,0,0,165,236748,https://cdn5.wyscout.com/photos/players/public/g236748_100x130.png,500000,26,J. Castro,False,['MEX'],['Mexico'],['LW'],LW,100,,0,,0,1,69,0.0
21,25,MEX,Mexico,1993-09-15,1993-09-15,,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Luis Alberto Cárdenas López,0,0,183,302286,https://cdn5.wyscout.com/photos/players/public/g302286_100x130.png,500000,142,L. Cárdenas,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,2,84,0.0
22,33,MEX,Mexico,1986-01-15,1986-01-15,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Edy Germán Brambila Rosales,0,0,171,14357,https://cdn5.wyscout.com/photos/players/public/7317_100x130.png,500000,74,E. Brambila,False,['MEX'],['Mexico'],"['LW', 'RCMF']",LW,71,RCMF,28,,0,2,66,0.0
23,31,MEX,Mexico,1988-04-26,1988-04-26,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Manuel Viniegra García,0,0,179,14563,https://cdn5.wyscout.com/photos/players/public/24448_100x130.png,500000,0,M. Viniegra,True,['MEX'],['Mexico'],[],,0,,0,,0,0,79,0.0
24,33,MEX,Mexico,1986-05-31,1986-05-31,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Enrique Eduardo Palos Reyes,0,0,190,42169,https://cdn5.wyscout.com/photos/players/public/24429_100x130.png,500000,0,E. Palos,False,['MEX'],['Mexico'],[],,0,,0,,0,0,82,0.0
25,31,MEX,Mexico,1988-07-26,1988-07-26,,008f00,https://cdn5.wyscout.com/photos/team/public/g33716_120x120.png,FC Juárez,Liga MX,right,Elio Castro Guadarrama,0,0,188,63710,https://cdn5.wyscout.com/photos/players/public/g63710_100x130.png,500000,156,E. Castro,False,['MEX'],['Mexico'],"['RCB', 'LCB']",RCB,71,LCB,28,,0,2,85,0.0
26,27,MEX,Mexico,1992-02-27,1992-02-27,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,left,Jairo Daniel González Fajardo,0,0,169,102612,https://cdn5.wyscout.com/photos/players/public/g102612_100x130.png,500000,0,J. González,False,['MEX'],['Mexico'],[],,0,,0,,0,0,76,0.0
27,23,COL,Colombia,1996-06-27,1996-06-27,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,left,Jeison Andrés Angulo Trujillo,0,0,182,290459,https://cdn5.wyscout.com/photos/players/public/76646_100x130.png,500000,685,J. Angulo,False,['COL'],['Colombia'],['LB'],LB,100,,0,,0,9,74,0.01
28,23,ECU,Ecuador,1996-05-09,1996-05-09,,ff0000,https://cdn5.wyscout.com/photos/team/public/874_120x120.png,Toluca,Liga MX,left,Aníbal Hernán Chalá Ayoví,0,0,178,300994,https://cdn5.wyscout.com/photos/players/public/g300994_100x130.png,450000,189,A. Chalá,False,['ECU'],['Ecuador'],"['LB', 'LB5']",LB,62,LB5,34,,0,2,71,0.03
29,29,ARG,Argentina,1989-12-07,1989-12-07,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,right,Mauro Daniel Quiroga,0,0,191,65987,https://cdn5.wyscout.com/photos/players/public/57184_100x130.png,450000,168,M. Quiroga,False,['ARG'],['Argentina'],['CF'],CF,98,,0,,0,2,87,0.11
0,34,MEX,Mexico,1985-04-17,1985-04-17,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,right,Luis Miguel Noriega Orozco,0,0,172,15328,https://cdn5.wyscout.com/photos/players/public/24392_100x130.png,400000,681,L. Noriega,False,['MEX'],['Mexico'],"['RCMF', 'RCMF3', 'LCMF']",RCMF,32,RCMF3,23,LCMF,19,13,68,0.49
1,28,MEX,Mexico,1991-04-23,1991-04-23,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,left,Julio José González Vela-Alvizu,0,0,182,65996,https://cdn5.wyscout.com/photos/players/public/57421_100x130.png,400000,0,J. González,False,['MEX'],['Mexico'],[],,0,,0,,0,0,83,0.0
2,29,CRI,Costa Rica,1990-04-02,1990-04-02,2021-12-31,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Leonel Moreira Ledezma,0,0,179,104803,https://cdn5.wyscout.com/photos/players/public/66754_100x130.png,400000,0,L. Moreira,True,['CRI'],['Costa Rica'],[],,0,,0,,0,0,74,0.0
3,36,URY,Uruguay,1983-01-05,1983-01-05,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,left,José Ignacio Pallas Martinez,0,0,187,41826,https://cdn5.wyscout.com/photos/players/public/49460_100x130.png,400000,1286,I. Pallas,False,['URY'],['Uruguay'],['CB'],CB,97,,0,,0,18,88,0.68
