,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
1045,9680,10769971,022,EAST,KNIGHT,EB2,49.2496,-123.076133,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
1046,9681,10761376,004,EAST,POWELL,EB1,49.284083,-123.069067,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
1047,9682,10775878,084,EAST,VCC-CLARK STN,EB1,49.269117,-123.216983,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
1048,9683,10773083,041,EAST,JOYCE STN,EB1REG,49.23265,-123.072517,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
1049,9685,10775807,084,EAST,VCC-CLARK STN,EB1,49.26855,-123.0999,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
1050,9686,10770123,022,WEST,DOWNTOWN,WB2,49.259467,-123.077467,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
1051,9687,10760038,002,EAST,DOWNTOWN,EB1,49.28075,-123.126667,04:47:12 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
1052,9688,10772814,033,EAST,29TH AVE STN,EB1,49.240117,-123.0703,04:45:39 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
1053,9689,10775906,084,WEST,UBC,WB1,49.266167,-123.132817,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
1054,9690,10822676,009,WEST,TO GRANVILLE,WB22,49.26565,-123.0252,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
1055,9691,10769896,022,EAST,KNIGHT,EB2,49.262033,-123.0776,04:46:43 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
1056,9692,10771132,025,EAST,BRENTWOOD STN,EB1DT,49.26375,-123.00315,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
1057,9693,10765553,010,SOUTH,GRANVILLE,SB1,49.278783,-123.123733,04:46:08 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
1058,9696,10808361,430,EAST,METROTOWN STN,EB1,49.192,-123.1073,04:45:57 pm,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
1059,9697,10805203,402,SOUTH,TWO ROAD,SB4,49.125167,-123.17865,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
1060,9698,10768363,019,WEST,STANLEY PARK,WB1,49.290933,-123.1311,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
1061,9699,10766166,014,WEST,U B C,WB1,49.26405,-123.165483,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
1062,9702,10804840,401,WEST,ONE ROAD,WB1E,49.149967,-123.18125,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
1063,9703,10806187,406,NORTH,BRIGHOUSE STN,NB1,49.162683,-123.161083,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
1064,9704,10773315,041,WEST,UBC,WB1REG,49.232817,-123.090367,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
1065,9705,10773103,041,EAST,JOYCE STN,EB1REG,49.232917,-123.09395,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
1066,9706,10760097,002,WEST,MACDONALD,WB1,49.268767,-123.168267,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
1067,9707,10783348,130,NORTH,CAPILANO U,N2A,49.281033,-123.009733,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1068,9708,10771960,027,NORTH,KOOTENAY LOOP,N1,49.267933,-123.033583,04:46:27 pm,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
1069,9709,10771972,027,SOUTH,JOYCE STN,S1,49.243633,-123.034917,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
1070,9710,10822407,028,SOUTH,JOYCE STN,S2A,49.244483,-123.01985,04:46:38 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1071,9711,10794719,239,WEST,PARK ROYAL,W1,49.32705,-123.13765,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1072,9713,10794699,239,EAST,CAPILANO U,E2,0.0,0.0,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1073,9714,10792431,211,EAST,SEYMOUR,E2B,49.305967,-123.029033,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
1074,9716,10794781,239,WEST,PARK ROYAL,W1,49.31515,-123.080967,04:47:47 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1075,9717,10794634,239,EAST,CAPILANO U,E2,49.305683,-123.029167,04:46:02 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1076,9718,10783305,130,NORTH,CAPILANO U,N2A,49.22595,-123.002933,04:44:36 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1077,9719,10793356,228,NORTH,LYNN VALLEY,N1,49.319817,-123.057267,04:47:48 pm,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
1078,9720,10792181,210,SOUTH,VANCOUVER,S1,49.35435,-123.028033,04:47:41 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1079,9722,10792070,210,NORTH,UPPER LYNN VALLEY,N1,49.305483,-123.029033,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1080,9724,10771661,026,EAST,JOYCE STN,E1,49.244333,-123.04455,04:40:49 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1081,9725,10783458,130,SOUTH,METROTOWN STN,S2C,49.2801,-123.004433,04:39:25 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1082,9728,10794610,239,EAST,CAPILANO U,E2,49.3106,-123.083417,04:46:30 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1083,9729,10822406,028,SOUTH,JOYCE STN,S2A,49.257583,-123.023783,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1084,9730,10795078,240,EAST,15TH STREET,E2,49.32255,-123.098683,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1085,9731,10793628,229,EAST,LYNN VALLEY,E1,49.3354,-123.04315,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
1086,9732,10795599,246,NORTH,HIGHLAND,N1,49.324267,-123.122633,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1087,9735,10795215,240,WEST,VANCOUVER,W1,49.319817,-123.0573,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1088,9736,10771966,027,NORTH,KOOTENAY LOOP,N1,49.242883,-123.035617,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
1089,9737,10794724,239,WEST,PARK ROYAL,W1,49.31765,-123.020883,04:40:43 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1090,9738,10796027,247,NORTH,GROUSE MTN,N1,49.292983,-123.134283,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/247.kmz'}
1091,9739,10793363,228,NORTH,LYNN VALLEY,N1,49.311183,-123.081933,04:43:47 pm,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
1092,9740,10794726,239,WEST,PARK ROYAL,W1,49.305317,-123.028233,04:47:37 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1093,9741,10794316,236,NORTH,GROUSE MTN,N1,49.311183,-123.08195,04:45:52 pm,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
1094,9742,10793703,229,WEST,LONSDALE QUAY,W1,49.33375,-123.037867,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
1095,9743,10794398,236,SOUTH,LONSDALE QUAY,S1,49.365567,-123.102283,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
1096,9744,10792445,211,EAST,SEYMOUR,E2B,49.2859,-123.120067,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
1097,9745,10771735,026,WEST,29TH AVE STN,W1,49.215567,-123.032083,04:47:52 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1098,9746,10795629,246,NORTH,HIGHLAND,N1,49.2791,-123.111667,04:46:24 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1099,9747,10826057,249,SOUTH,LONSDALE QUAY,S1,49.320683,-123.09135,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/249.kmz'}
1100,9749,10795196,240,WEST,VANCOUVER,W1,49.293733,-123.13545,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1101,9750,10795093,240,EAST,15TH STREET,E2,49.323933,-123.117033,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1102,9751,10793424,228,SOUTH,LONSDALE QUAY,S1,49.310133,-123.057217,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
1103,9752,10795107,240,EAST,15TH STREET,E2,49.284583,-123.12135,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1104,9753,10792805,214,EAST,BLUERIDGE,E2A,49.282417,-123.085683,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/214.kmz'}
1105,9754,10793918,230,NORTH,UPPER LONSDALE,N2B,49.326617,-123.0722,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
1106,9756,10794648,239,EAST,CAPILANO U,E2,49.310483,-123.070233,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1107,9757,10792687,212,WEST,PHIBBS EXCH,W1,49.32605,-122.950617,04:47:49 pm,{'Href': 'https://nb.translink.ca/geodata/212.kmz'}
1108,9758,10792487,211,WEST,PHIBBS EXCH,W2E,49.31595,-122.96515,04:47:43 pm,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
1109,9759,10783456,130,SOUTH,METROTOWN STN,S2A,49.233233,-123.003317,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1110,9761,10794718,239,WEST,PARK ROYAL,W1,49.323817,-123.105817,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1111,9762,10794098,231,EAST,LONSDALE QUAY,EB1,49.314583,-123.099533,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/231.kmz'}
1112,9764,10794649,239,EAST,CAPILANO U,E2,49.317533,-123.02285,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1113,9765,10795699,246,SOUTH,DOWNTOWN,S1,49.342817,-123.096233,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1114,9766,10783304,130,NORTH,TO PENDER,N2C,49.263617,-123.00315,04:46:21 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1115,9767,10771731,026,WEST,29TH AVE STN,W1,49.228033,-123.032117,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1116,9768,10793414,228,SOUTH,LONSDALE QUAY,S1,49.3429,-123.028633,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
1117,9769,10771636,026,EAST,JOYCE STN,E1,49.218233,-123.023633,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1118,9771,10794660,239,EAST,CAPILANO U,E2,49.322283,-123.0979,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1119,9773,10795562,241,NORTH,UPPER LONSDALE,N1,49.27975,-123.112633,04:46:17 pm,{'Href': 'https://nb.translink.ca/geodata/241.kmz'}
1120,9774,10783400,130,SOUTH,METROTOWN STN,S2C,49.263783,-123.0033,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1121,9775,10792448,211,EAST,SEYMOUR,E2B,49.298483,-123.02625,04:47:46 pm,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
1122,9776,10822279,028,NORTH,CAPILANO U,N2A,49.26625,-123.02345,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1123,9777,10795776,246,SOUTH,DOWNTOWN,S1,49.28415,-123.1217,04:46:38 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1124,9778,10792862,214,WEST,PHIBBS EXCH,W1,49.3121,-123.0219,04:45:55 pm,{'Href': 'https://nb.translink.ca/geodata/214.kmz'}
1125,9779,10783347,130,NORTH,CAPILANO U,N2A,49.305583,-123.029083,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1126,9780,10795105,240,EAST,15TH STREET,E2,49.279767,-123.111933,04:43:08 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1127,9781,10783260,130,NORTH,CAPILANO U,N2A,49.312,-123.03045,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1128,9782,10795624,246,NORTH,HIGHLAND,N1,49.355167,-123.09455,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1129,9783,10783457,130,SOUTH,METROTOWN STN,S2A,49.27125,-123.003267,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1130,9785,10795547,241,NORTH,UPPER LONSDALE,N1,49.3288,-123.072133,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/241.kmz'}
1131,9786,10792182,210,SOUTH,VANCOUVER,S1,49.305867,-123.030933,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1132,9789,10793876,230,NORTH,UPPER LONSDALE,N2B,49.311283,-123.082167,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
1133,9790,10794762,239,WEST,PARK ROYAL,W1,49.3175,-123.020817,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1134,9791,10795729,246,SOUTH,DOWNTOWN,S1,49.324583,-123.123183,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1135,9797,10795214,240,WEST,VANCOUVER,W1,49.321867,-123.056767,04:46:43 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1136,9798,10794768,239,WEST,PARK ROYAL,W1,49.309733,-123.068517,04:46:36 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1137,9799,10794118,232,EAST,PHIBBS EXCH,E2B,49.363817,-123.103333,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
