,year,death_cause,state,death_number,age,adjusted_age
7589,2007,Essential hypertension,Vermont,40,5.69,5.69
7590,2007,Essential hypertension,Virginia,484,6.55,6.55
7591,2007,Essential hypertension,Washington,473,7.3,7.3
7592,2007,Essential hypertension,West Virginia,226,9.95,9.95
7593,2007,Essential hypertension,Wisconsin,400,6.08,6.08
7594,2007,Essential hypertension,Wyoming,31,5.83,5.83
7595,2007,Influenza and pneumonia,Alabama,898,18.8,18.8
7596,2007,Influenza and pneumonia,Alaska,48,13.68,13.68
7597,2007,Influenza and pneumonia,Arizona,905,14.77,14.77
7598,2007,Influenza and pneumonia,Arkansas,734,23.52,23.52
7599,2007,Influenza and pneumonia,California,6546,19.7,19.7
7600,2007,Influenza and pneumonia,Colorado,592,14.52,14.52
7601,2007,Influenza and pneumonia,Connecticut,776,17.22,17.22
7602,2007,Influenza and pneumonia,Delaware,117,12.71,12.71
7603,2007,Influenza and pneumonia,District of Columbia,82,14.3,14.3
7604,2007,Influenza and pneumonia,Florida,2246,9.39,9.39
7605,2007,Influenza and pneumonia,Georgia,1407,19.39,19.39
7606,2007,Influenza and pneumonia,Hawaii,199,12.71,12.71
7607,2007,Influenza and pneumonia,Idaho,228,15.71,15.71
7608,2007,Influenza and pneumonia,Illinois,2550,19.3,19.3
7609,2007,Influenza and pneumonia,Indiana,1098,16.49,16.49
7610,2007,Influenza and pneumonia,Iowa,749,18.49,18.49
7611,2007,Influenza and pneumonia,Kansas,665,20.31,20.31
7612,2007,Influenza and pneumonia,Kentucky,897,20.97,20.97
7613,2007,Influenza and pneumonia,Louisiana,870,21.1,21.1
7614,2007,Influenza and pneumonia,Maine,236,14.16,14.16
7615,2007,Influenza and pneumonia,Maryland,994,18.02,18.02
7616,2007,Influenza and pneumonia,Massachusetts,1538,19.66,19.66
7617,2007,Influenza and pneumonia,Michigan,1637,15.09,15.09
7618,2007,Influenza and pneumonia,Minnesota,603,10.36,10.36
7619,2007,Influenza and pneumonia,Mississippi,554,19.66,19.66
7620,2007,Influenza and pneumonia,Missouri,1289,19.58,19.58
7621,2007,Influenza and pneumonia,Montana,183,16.13,16.13
7622,2007,Influenza and pneumonia,Nebraska,331,15.47,15.47
7623,2007,Influenza and pneumonia,Nevada,408,19.21,19.21
7624,2007,Influenza and pneumonia,New Hampshire,207,14.69,14.69
7625,2007,Influenza and pneumonia,New Jersey,1343,13.76,13.76
7626,2007,Influenza and pneumonia,New Mexico,298,15.5,15.5
7627,2007,Influenza and pneumonia,New York,4431,20.49,20.49
7628,2007,Influenza and pneumonia,North Carolina,1645,18.71,18.71
7629,2007,Influenza and pneumonia,North Dakota,133,14.94,14.94
7630,2007,Influenza and pneumonia,Ohio,1743,13.41,13.41
7631,2007,Influenza and pneumonia,Oklahoma,801,21.15,21.15
7632,2007,Influenza and pneumonia,Oregon,477,11.2,11.2
7633,2007,Influenza and pneumonia,Pennsylvania,2555,15.48,15.48
7634,2007,Influenza and pneumonia,Rhode Island,224,16.08,16.08
7635,2007,Influenza and pneumonia,South Carolina,723,16.75,16.75
7636,2007,Influenza and pneumonia,South Dakota,189,18.65,18.65
7637,2007,Influenza and pneumonia,Tennessee,1438,23.53,23.53
7638,2007,Influenza and pneumonia,Texas,3230,17.04,17.04
7640,2007,Influenza and pneumonia,Utah,313,17.08,17.08
7641,2007,Influenza and pneumonia,Vermont,70,9.9,9.9
7642,2007,Influenza and pneumonia,Virginia,1231,17.19,17.19
7643,2007,Influenza and pneumonia,Washington,743,11.39,11.39
7644,2007,Influenza and pneumonia,West Virginia,408,18.4,18.4
7645,2007,Influenza and pneumonia,Wisconsin,1022,15.66,15.66
7646,2007,Influenza and pneumonia,Wyoming,113,21.75,21.75
7647,2007,Suicide,Alabama,592,12.42,12.42
7648,2007,Suicide,Alaska,149,22.55,22.55
7649,2007,Suicide,Arizona,1016,16.54,16.54
7650,2007,Suicide,Arkansas,402,14.22,14.22
7651,2007,Suicide,California,3602,9.93,9.93
7652,2007,Suicide,Colorado,811,16.62,16.62
7653,2007,Suicide,Connecticut,271,7.33,7.33
7654,2007,Suicide,Delaware,95,10.6,10.6
7655,2007,Suicide,District of Columbia,36,5.99,5.99
7656,2007,Suicide,Florida,2587,13.22,13.22
7657,2007,Suicide,Georgia,997,10.88,10.88
7658,2007,Suicide,Hawaii,133,9.52,9.52
7659,2007,Suicide,Idaho,223,15.03,15.03
7660,2007,Suicide,Illinois,1108,8.63,8.63
7661,2007,Suicide,Indiana,790,12.34,12.34
7662,2007,Suicide,Iowa,322,10.66,10.66
7663,2007,Suicide,Kansas,382,13.68,13.68
7664,2007,Suicide,Kentucky,649,15.11,15.11
7665,2007,Suicide,Louisiana,522,11.96,11.96
7666,2007,Suicide,Maine,191,13.63,13.63
7667,2007,Suicide,Maryland,518,8.98,8.98
7668,2007,Suicide,Massachusetts,516,7.71,7.71
7669,2007,Suicide,Michigan,1131,11.09,11.09
7670,2007,Suicide,Minnesota,572,10.82,10.82
7671,2007,Suicide,Mississippi,396,13.62,13.62
7672,2007,Suicide,Missouri,808,13.54,13.54
7673,2007,Suicide,Montana,196,19.39,19.39
7674,2007,Suicide,Nebraska,181,10.13,10.13
7675,2007,Suicide,Nevada,471,18.03,18.03
7676,2007,Suicide,New Hampshire,158,11.15,11.15
7677,2007,Suicide,New Jersey,596,6.67,6.67
7678,2007,Suicide,New Mexico,401,20.29,20.29
7679,2007,Suicide,New York,1396,7.05,7.05
7680,2007,Suicide,North Carolina,1077,11.63,11.63
7681,2007,Suicide,North Dakota,95,14.17,14.17
7682,2007,Suicide,Ohio,1295,11.06,11.06
7683,2007,Suicide,Oklahoma,531,14.68,14.68
7684,2007,Suicide,Oregon,594,15.31,15.31
7685,2007,Suicide,Pennsylvania,1441,11.06,11.06
7686,2007,Suicide,Rhode Island,96,8.78,8.78
7687,2007,Suicide,South Carolina,530,11.62,11.62
7688,2007,Suicide,South Dakota,102,12.52,12.52
7689,2007,Suicide,Tennessee,844,13.35,13.35
7690,2007,Suicide,Texas,2433,10.45,10.45
7692,2007,Suicide,Utah,378,15.79,15.79
7693,2007,Suicide,Vermont,89,13.85,13.85
7694,2007,Suicide,Virginia,880,11.1,11.1
7695,2007,Suicide,Washington,865,13.06,13.06
7696,2007,Suicide,West Virginia,300,15.73,15.73
7697,2007,Suicide,Wisconsin,729,12.74,12.74
7698,2007,Suicide,Wyoming,101,19.34,19.34
7699,2007,Cancer,Alabama,10025,198.67,50.46056274223587
7700,2007,Cancer,Alaska,839,182.61,4.5944909917310115
7701,2007,Cancer,Arizona,10134,158.89,63.77997356661842
7702,2007,Cancer,Arkansas,6388,201.28,31.736883942766294
7704,2007,Cancer,Colorado,6617,154.08,42.945223260643814
7705,2007,Cancer,Connecticut,6827,167.23,40.824014829875026
7706,2007,Cancer,Delaware,1853,193.52,9.575237701529558
7707,2007,Cancer,District of Columbia,1169,208.19,5.615063163456458
7710,2007,Cancer,Hawaii,2214,147.99,14.960470302047435
7711,2007,Cancer,Idaho,2405,166.26,14.465295320582221
7713,2007,Cancer,Indiana,12778,192.6,66.3447559709242
7714,2007,Cancer,Iowa,6376,176.84,36.05519113322777
7715,2007,Cancer,Kansas,5406,179.22,30.164044191496483
7716,2007,Cancer,Kentucky,9692,214.73,45.13575187444698
7717,2007,Cancer,Louisiana,8736,199.3,43.83341695935775
7718,2007,Cancer,Maine,3112,189.87,16.390161689577077
7719,2007,Cancer,Maryland,10179,180.45,56.40897755610973
7722,2007,Cancer,Minnesota,9176,168.67,54.40208691527836
7723,2007,Cancer,Mississippi,6002,201.8,29.742319127849353
7724,2007,Cancer,Missouri,12380,190.89,64.85410445806485
7725,2007,Cancer,Montana,1921,170.73,11.251683945410884
7726,2007,Cancer,Nebraska,3479,176.56,19.70434979610331
7727,2007,Cancer,Nevada,4331,180.76,23.95994689090507
7728,2007,Cancer,New Hampshire,2609,184.68,14.127138834741173
7730,2007,Cancer,New Mexico,3238,158.07,20.484595432403367
7733,2007,Cancer,North Dakota,1264,162.61,7.773199680216468
7735,2007,Cancer,Oklahoma,7727,198.48,38.930874647319634
7736,2007,Cancer,Oregon,7393,178.8,41.347874720357936
7738,2007,Cancer,Rhode Island,2213,178.36,12.407490468714958
7739,2007,Cancer,South Carolina,8867,188.47,47.04727542845015
7740,2007,Cancer,South Dakota,1612,174.28,9.24948358962589
7741,2007,Cancer,Tennessee,13161,201.57,65.29245423426106
7744,2007,Cancer,Utah,2572,133.24,19.303512458721105
7745,2007,Cancer,Vermont,1346,188.58,7.137554353589988
7747,2007,Cancer,Washington,11568,178.96,64.64014304872597
7748,2007,Cancer,West Virginia,4690,204.33,22.953066118533744
7749,2007,Cancer,Wisconsin,10963,177.22,61.860963773840425
7750,2007,Cancer,Wyoming,940,172.93,5.435725438038513
7751,2007,Kidney Disease,Alabama,1051,21.33,21.33
7752,2007,Kidney Disease,Alaska,40,11.09,11.09
7753,2007,Kidney Disease,Arizona,528,8.54,8.54
7754,2007,Kidney Disease,Arkansas,666,21.48,21.48
7755,2007,Kidney Disease,California,2835,8.5,8.5
7756,2007,Kidney Disease,Colorado,444,10.95,10.95
7757,2007,Kidney Disease,Connecticut,566,13.15,13.15
7758,2007,Kidney Disease,Delaware,163,17.42,17.42
7759,2007,Kidney Disease,District of Columbia,67,11.87,11.87
7760,2007,Kidney Disease,Florida,2923,12.18,12.18
7761,2007,Kidney Disease,Georgia,1689,22.31,22.31
7762,2007,Kidney Disease,Hawaii,176,11.65,11.65
7763,2007,Kidney Disease,Idaho,134,9.35,9.35
7764,2007,Kidney Disease,Illinois,2536,19.45,19.45
7765,2007,Kidney Disease,Indiana,1293,19.6,19.6
7766,2007,Kidney Disease,Iowa,272,6.94,6.94
7767,2007,Kidney Disease,Kansas,554,17.59,17.59
7768,2007,Kidney Disease,Kentucky,994,22.98,22.98
7769,2007,Kidney Disease,Louisiana,1152,27.39,27.39
7770,2007,Kidney Disease,Maine,269,16.49,16.49
7771,2007,Kidney Disease,Maryland,731,13.15,13.15
7772,2007,Kidney Disease,Massachusetts,1361,18.02,18.02
7773,2007,Kidney Disease,Michigan,1610,14.96,14.96
7774,2007,Kidney Disease,Minnesota,780,13.8,13.8
7775,2007,Kidney Disease,Mississippi,697,24.32,24.32
7776,2007,Kidney Disease,Missouri,1184,18.16,18.16
7777,2007,Kidney Disease,Montana,110,9.77,9.77
7778,2007,Kidney Disease,Nebraska,269,12.81,12.81
7779,2007,Kidney Disease,Nevada,461,21.25,21.25
7780,2007,Kidney Disease,New Hampshire,149,10.81,10.81
7781,2007,Kidney Disease,New Jersey,1690,17.46,17.46
7782,2007,Kidney Disease,New Mexico,252,12.8,12.8
7783,2007,Kidney Disease,New York,2387,11.21,11.21
7784,2007,Kidney Disease,North Carolina,1723,19.12,19.12
7785,2007,Kidney Disease,North Dakota,56,6.32,6.32
7786,2007,Kidney Disease,Ohio,1747,13.52,13.52
7787,2007,Kidney Disease,Oklahoma,623,16.41,16.41
7788,2007,Kidney Disease,Oregon,426,10.2,10.2
7789,2007,Kidney Disease,Pennsylvania,2965,18.31,18.31
7790,2007,Kidney Disease,Rhode Island,167,12.63,12.63
7791,2007,Kidney Disease,South Carolina,806,17.93,17.93
7792,2007,Kidney Disease,South Dakota,77,7.7,7.7
7793,2007,Kidney Disease,Tennessee,831,13.31,13.31
7794,2007,Kidney Disease,Texas,3291,16.98,16.98
7796,2007,Kidney Disease,Utah,220,11.98,11.98
7797,2007,Kidney Disease,Vermont,54,7.55,7.55
7798,2007,Kidney Disease,Virginia,1439,19.7,19.7
7799,2007,Kidney Disease,Washington,440,6.81,6.81
7800,2007,Kidney Disease,West Virginia,480,21.27,21.27
7801,2007,Kidney Disease,Wisconsin,1002,15.64,15.64
7802,2007,Kidney Disease,Wyoming,68,13.35,13.35
7803,2007,Parkinson's disease,Alabama,321,6.79,6.79
7805,2007,Parkinson's disease,Arizona,458,7.5,7.5
7806,2007,Parkinson's disease,Arkansas,171,5.52,5.52
7807,2007,Parkinson's disease,California,1992,6.17,6.17
7808,2007,Parkinson's disease,Colorado,287,7.36,7.36
7809,2007,Parkinson's disease,Connecticut,267,6.21,6.21
7810,2007,Parkinson's disease,Delaware,55,6.02,6.02
7811,2007,Parkinson's disease,District of Columbia,23,4.09,4.09
7812,2007,Parkinson's disease,Florida,1573,6.39,6.39
7813,2007,Parkinson's disease,Georgia,412,5.95,5.95
7814,2007,Parkinson's disease,Hawaii,99,6.44,6.44
7815,2007,Parkinson's disease,Idaho,110,7.82,7.82
7816,2007,Parkinson's disease,Illinois,817,6.33,6.33
7817,2007,Parkinson's disease,Indiana,460,7.09,7.09
7818,2007,Parkinson's disease,Iowa,291,7.51,7.51
7819,2007,Parkinson's disease,Kansas,239,7.54,7.54
7820,2007,Parkinson's disease,Kentucky,255,6.05,6.05
7821,2007,Parkinson's disease,Louisiana,288,7.17,7.17
7822,2007,Parkinson's disease,Maine,120,7.44,7.44
7823,2007,Parkinson's disease,Maryland,327,6.15,6.15
7824,2007,Parkinson's disease,Massachusetts,464,6.1,6.1
7825,2007,Parkinson's disease,Michigan,754,7.11,7.11
7826,2007,Parkinson's disease,Minnesota,433,7.81,7.81
7827,2007,Parkinson's disease,Mississippi,144,5.22,5.22
7828,2007,Parkinson's disease,Missouri,418,6.48,6.48
7829,2007,Parkinson's disease,Montana,81,7.36,7.36
7830,2007,Parkinson's disease,Nebraska,163,7.88,7.88
7831,2007,Parkinson's disease,Nevada,98,4.79,4.79
7832,2007,Parkinson's disease,New Hampshire,86,6.33,6.33
7833,2007,Parkinson's disease,New Jersey,601,6.24,6.24
7834,2007,Parkinson's disease,New Mexico,163,8.59,8.59
7835,2007,Parkinson's disease,New York,878,4.14,4.14
7836,2007,Parkinson's disease,North Carolina,542,6.29,6.29
7837,2007,Parkinson's disease,North Dakota,58,6.88,6.88
7838,2007,Parkinson's disease,Ohio,870,6.79,6.79
7839,2007,Parkinson's disease,Oklahoma,294,7.87,7.87
7840,2007,Parkinson's disease,Oregon,328,8.01,8.01
7841,2007,Parkinson's disease,Pennsylvania,1162,7.06,7.06
7842,2007,Parkinson's disease,Rhode Island,96,7.42,7.42
7843,2007,Parkinson's disease,South Carolina,276,6.42,6.42
7844,2007,Parkinson's disease,South Dakota,61,6.13,6.13
7845,2007,Parkinson's disease,Tennessee,387,6.41,6.41
7846,2007,Parkinson's disease,Texas,1293,7.09,7.09
7848,2007,Parkinson's disease,Utah,158,8.86,8.86
7849,2007,Parkinson's disease,Vermont,55,7.96,7.96
7850,2007,Parkinson's disease,Virginia,473,6.79,6.79
7851,2007,Parkinson's disease,Washington,503,8.11,8.11
7852,2007,Parkinson's disease,West Virginia,133,5.94,5.94
7853,2007,Parkinson's disease,Wisconsin,470,7.41,7.41
7854,2007,Parkinson's disease,Wyoming,35,6.99,6.99
7855,2007,Pneumonitis due to solids and liquids,Alabama,288,6.05,6.05
7856,2007,Pneumonitis due to solids and liquids,Alaska,23,6.54,6.54
7857,2007,Pneumonitis due to solids and liquids,Arizona,233,3.8,3.8
7858,2007,Pneumonitis due to solids and liquids,Arkansas,202,6.51,6.51
7859,2007,Pneumonitis due to solids and liquids,California,903,2.69,2.69
7860,2007,Pneumonitis due to solids and liquids,Colorado,259,6.39,6.39
7861,2007,Pneumonitis due to solids and liquids,Connecticut,372,8.26,8.26
7862,2007,Pneumonitis due to solids and liquids,Delaware,54,5.89,5.89
7864,2007,Pneumonitis due to solids and liquids,Florida,817,3.35,3.35
7865,2007,Pneumonitis due to solids and liquids,Georgia,437,6.09,6.09
7866,2007,Pneumonitis due to solids and liquids,Hawaii,134,8.7,8.7
7867,2007,Pneumonitis due to solids and liquids,Idaho,76,5.25,5.25
7868,2007,Pneumonitis due to solids and liquids,Illinois,821,6.23,6.23
7869,2007,Pneumonitis due to solids and liquids,Indiana,418,6.32,6.32
7870,2007,Pneumonitis due to solids and liquids,Iowa,271,6.78,6.78
7871,2007,Pneumonitis due to solids and liquids,Kansas,185,5.77,5.77
7872,2007,Pneumonitis due to solids and liquids,Kentucky,349,8.22,8.22
7873,2007,Pneumonitis due to solids and liquids,Louisiana,241,5.92,5.92
7874,2007,Pneumonitis due to solids and liquids,Maine,90,5.43,5.43
7875,2007,Pneumonitis due to solids and liquids,Maryland,369,6.71,6.71
7876,2007,Pneumonitis due to solids and liquids,Massachusetts,518,6.67,6.67
7877,2007,Pneumonitis due to solids and liquids,Michigan,531,4.91,4.91
7878,2007,Pneumonitis due to solids and liquids,Minnesota,258,4.51,4.51
7879,2007,Pneumonitis due to solids and liquids,Mississippi,174,6.26,6.26
7880,2007,Pneumonitis due to solids and liquids,Missouri,538,8.18,8.18
7881,2007,Pneumonitis due to solids and liquids,Montana,82,7.35,7.35
7882,2007,Pneumonitis due to solids and liquids,Nebraska,126,5.8,5.8
7883,2007,Pneumonitis due to solids and liquids,Nevada,111,5.68,5.68
7884,2007,Pneumonitis due to solids and liquids,New Hampshire,60,4.22,4.22
7885,2007,Pneumonitis due to solids and liquids,New Jersey,557,5.67,5.67
7886,2007,Pneumonitis due to solids and liquids,New Mexico,83,4.32,4.32
7887,2007,Pneumonitis due to solids and liquids,New York,730,3.36,3.36
7888,2007,Septicemia,Massachusetts,882,11.85,11.85
7889,2007,Pneumonitis due to solids and liquids,North Carolina,698,8.0,8.0
7890,2007,Pneumonitis due to solids and liquids,North Dakota,44,4.9,4.9
7891,2007,Pneumonitis due to solids and liquids,Ohio,810,6.22,6.22
7892,2007,Pneumonitis due to solids and liquids,Oklahoma,226,6.02,6.02
7893,2007,Pneumonitis due to solids and liquids,Oregon,200,4.7,4.7
7894,2007,Pneumonitis due to solids and liquids,Pennsylvania,1078,6.45,6.45
7895,2007,Pneumonitis due to solids and liquids,Rhode Island,83,6.13,6.13
7896,2007,Pneumonitis due to solids and liquids,South Carolina,246,5.68,5.68
7897,2007,Pneumonitis due to solids and liquids,South Dakota,52,5.11,5.11
7898,2007,Pneumonitis due to solids and liquids,Tennessee,534,8.7,8.7
7899,2007,Pneumonitis due to solids and liquids,Texas,1123,6.03,6.03
7901,2007,Pneumonitis due to solids and liquids,Utah,90,4.9,4.9
7902,2007,Pneumonitis due to solids and liquids,Vermont,32,4.57,4.57
7903,2007,Pneumonitis due to solids and liquids,Virginia,533,7.45,7.45
7904,2007,Pneumonitis due to solids and liquids,Washington,429,6.66,6.66
7905,2007,Pneumonitis due to solids and liquids,West Virginia,116,5.24,5.24
7906,2007,Pneumonitis due to solids and liquids,Wisconsin,345,5.25,5.25
7907,2007,Pneumonitis due to solids and liquids,Wyoming,23,4.52,4.52
7908,2007,Septicemia,Alabama,769,15.67,15.67
7909,2007,Septicemia,Alaska,33,8.18,8.18
7910,2007,Septicemia,Arizona,568,8.98,8.98
7911,2007,Septicemia,Arkansas,461,14.72,14.72
7912,2007,Septicemia,California,1073,3.19,3.19
7913,2007,Septicemia,Colorado,299,7.15,7.15
7914,2007,Septicemia,Connecticut,609,14.43,14.43
7915,2007,Septicemia,Delaware,113,12.09,12.09
7916,2007,Septicemia,District of Columbia,109,19.72,19.72
7917,2007,Septicemia,Florida,1876,8.0,8.0
7918,2007,Septicemia,Georgia,1442,18.44,18.44
7919,2007,Septicemia,Hawaii,143,9.65,9.65
7920,2007,Septicemia,Idaho,68,4.63,4.63
7921,2007,Septicemia,Illinois,2099,16.1,16.1
7922,2007,Septicemia,Indiana,835,12.65,12.65
7923,2007,Septicemia,Iowa,254,6.83,6.83
7924,2007,Septicemia,Kansas,286,9.28,9.28
7925,2007,Septicemia,Kentucky,680,15.57,15.57
7926,2007,Septicemia,Louisiana,857,20.26,20.26
7927,2007,Septicemia,Maine,130,7.84,7.84
7928,2007,Septicemia,Maryland,930,16.86,16.86
7929,2007,Septicemia,Michigan,971,9.05,9.05
7930,2007,Septicemia,Minnesota,339,6.1,6.1
7931,2007,Septicemia,Mississippi,549,18.93,18.93
7932,2007,Septicemia,Missouri,691,10.64,10.64
7933,2007,Septicemia,Montana,72,6.52,6.52
7934,2007,Septicemia,Nebraska,139,6.91,6.91
7935,2007,Septicemia,Nevada,414,18.02,18.02
7936,2007,Septicemia,New Hampshire,118,8.19,8.19
7937,2007,Septicemia,New Jersey,1733,18.08,18.08
7938,2007,Septicemia,New Mexico,166,8.27,8.27
7939,2007,Septicemia,New York,2343,11.11,11.11
7940,2007,Septicemia,North Carolina,1207,13.33,13.33
7941,2007,Septicemia,North Dakota,27,3.37,3.37
7942,2007,Septicemia,Ohio,1220,9.49,9.49
7943,2007,Septicemia,Oklahoma,444,11.63,11.63
7944,2007,Septicemia,Oregon,229,5.62,5.62
7945,2007,Septicemia,Pennsylvania,2479,15.68,15.68
7946,2007,Septicemia,Rhode Island,150,11.65,11.65
7947,2007,Septicemia,South Carolina,700,15.36,15.36
7948,2007,Septicemia,South Dakota,60,6.19,6.19
7949,2007,Septicemia,Tennessee,698,10.97,10.97
7950,2007,Septicemia,Texas,2857,14.49,14.49
7952,2007,Septicemia,Utah,113,5.87,5.87
7953,2007,Septicemia,Vermont,30,4.08,4.08
7954,2007,Septicemia,Virginia,1363,18.62,18.62
7955,2007,Septicemia,Washington,370,5.75,5.75
7956,2007,Septicemia,West Virginia,336,14.98,14.98
7957,2007,Septicemia,Wisconsin,450,7.21,7.21
7958,2007,Septicemia,Wyoming,44,8.4,8.4
7959,2008,Unintentional Injuries,Alabama,2509,52.52,52.52
7960,2008,Unintentional Injuries,Alaska,332,54.08,54.08
7961,2008,Unintentional Injuries,Arizona,2956,47.28,47.28
7962,2008,Unintentional Injuries,Arkansas,1477,50.55,50.55
7963,2008,Unintentional Injuries,California,10761,29.5,29.5
7964,2008,Unintentional Injuries,Colorado,2172,46.28,46.28
7965,2008,Unintentional Injuries,Connecticut,1386,35.69,35.69
7966,2008,Unintentional Injuries,Delaware,352,39.58,39.58
7967,2008,Unintentional Injuries,District of Columbia,160,27.2,27.2
7968,2008,Unintentional Injuries,Florida,8939,45.29,45.29
7969,2008,Unintentional Injuries,Georgia,3774,41.99,41.99
7970,2008,Unintentional Injuries,Hawaii,406,28.21,28.21
7972,2008,Unintentional Injuries,Idaho,649,43.16,43.16
7973,2008,Unintentional Injuries,Illinois,4218,32.6,32.6
7974,2008,Unintentional Injuries,Indiana,2558,39.45,39.45
7975,2008,Unintentional Injuries,Iowa,1266,37.81,37.81
7976,2008,Unintentional Injuries,Kansas,1174,40.01,40.01
7977,2008,Unintentional Injuries,Kentucky,2379,55.2,55.2
7978,2008,Unintentional Injuries,Louisiana,2409,54.88,54.88
7979,2008,Unintentional Injuries,Maine,628,43.41,43.41
7980,2008,Unintentional Injuries,Maryland,1465,25.59,25.59
7981,2008,Unintentional Injuries,Massachusetts,2040,28.96,28.96
7982,2008,Unintentional Injuries,Michigan,3685,35.68,35.68
7983,2008,Unintentional Injuries,Minnesota,2010,36.18,36.18
